day_of_week,hour,active_orders,occupied_tables,estimated_occupancy,kitchen_load,bar_load,avg_preparation_time,orders_last_30_min,order_age_minutes,item_count,traffic_level,recommended_waiters,recommended_kitchen_staff,recommended_bar_staff,delay_risk
2,14,8,10,95,7,5,17,24,10,8,RIDICAT,5,3,2,MEDIU
3,8,2,0,26,2,1,11,5,29,1,SCAZUT,1,1,1,SCAZUT
2,21,7,6,58,8,3,9,5,4,7,MEDIU,2,2,1,MEDIU
6,13,3,1,30,3,3,24,4,39,2,SCAZUT,1,1,1,SCAZUT
5,13,3,7,39,4,3,14,11,14,8,MEDIU,2,2,1,SCAZUT
0,22,3,2,24,2,2,13,2,1,4,SCAZUT,1,1,1,SCAZUT
5,15,1,2,14,1,0,8,5,7,5,SCAZUT,1,1,1,SCAZUT
2,21,8,10,76,10,8,22,13,12,1,RIDICAT,5,4,3,MEDIU
2,16,5,4,65,7,3,15,13,3,3,MEDIU,2,2,1,SCAZUT
6,10,0,3,20,0,0,28,4,24,5,SCAZUT,1,1,1,SCAZUT
5,15,2,0,8,2,1,26,3,9,2,SCAZUT,1,1,1,SCAZUT
2,8,3,0,8,2,2,12,3,26,5,SCAZUT,1,1,1,SCAZUT
0,22,1,0,21,1,0,10,5,29,3,SCAZUT,1,1,1,SCAZUT
3,12,7,6,65,9,7,17,7,33,6,MEDIU,2,2,1,MEDIU
6,8,3,1,21,4,3,26,4,11,8,SCAZUT,1,1,1,SCAZUT
5,16,0,3,22,0,0,11,0,38,7,SCAZUT,1,1,1,MEDIU
6,11,3,3,17,2,1,12,1,1,4,SCAZUT,1,1,1,SCAZUT
4,11,3,8,41,2,3,16,11,17,5,MEDIU,3,2,1,SCAZUT
1,18,8,8,41,8,6,23,9,0,2,MEDIU,4,2,1,MEDIU
1,8,1,2,10,1,0,27,5,1,2,SCAZUT,1,1,1,SCAZUT
1,15,5,4,30,6,3,22,7,25,1,MEDIU,2,2,1,MEDIU
1,20,3,4,48,3,1,30,8,19,1,MEDIU,2,2,1,SCAZUT
2,19,8,6,46,11,7,22,13,23,5,MEDIU,3,3,1,MEDIU
5,8,3,2,21,2,2,30,4,36,8,SCAZUT,1,1,1,MEDIU
3,15,5,8,55,4,2,12,11,14,7,MEDIU,3,2,1,SCAZUT
0,20,6,7,63,6,2,19,11,37,5,MEDIU,2,2,1,MEDIU
4,23,1,0,13,1,0,13,1,26,3,SCAZUT,1,1,1,SCAZUT
0,20,6,3,59,7,3,19,14,24,3,MEDIU,2,2,1,MEDIU
4,15,2,3,17,2,1,22,4,39,3,SCAZUT,1,1,1,SCAZUT
2,21,5,3,45,6,2,16,9,38,4,MEDIU,2,2,1,MEDIU
0,18,7,7,42,6,8,20,14,0,1,MEDIU,2,2,2,MEDIU
0,10,2,0,25,2,2,12,5,39,2,SCAZUT,1,1,1,SCAZUT
6,17,0,2,28,0,0,8,4,13,8,SCAZUT,1,1,1,SCAZUT
2,12,10,7,99,13,10,20,18,19,3,RIDICAT,4,4,3,RIDICAT
5,12,0,2,24,0,0,13,5,14,6,SCAZUT,1,1,1,SCAZUT
6,15,3,3,18,4,1,16,4,35,7,SCAZUT,1,1,1,MEDIU
1,9,3,1,5,3,2,28,0,0,8,SCAZUT,1,1,1,SCAZUT
4,21,3,7,57,3,2,28,14,18,1,MEDIU,2,2,1,SCAZUT
2,15,6,5,37,6,7,29,7,12,8,MEDIU,2,2,1,MEDIU
5,18,0,0,6,0,0,13,3,4,8,SCAZUT,1,1,1,SCAZUT
2,9,3,0,29,4,1,9,4,9,6,SCAZUT,1,1,1,SCAZUT
6,10,3,1,11,2,1,13,3,18,5,SCAZUT,1,1,1,SCAZUT
2,22,7,7,30,8,2,25,9,26,3,MEDIU,2,2,1,MEDIU
6,15,0,0,27,0,0,27,3,4,8,SCAZUT,1,1,1,SCAZUT
5,9,0,3,27,0,0,25,1,37,6,SCAZUT,1,1,1,MEDIU
0,16,3,1,13,4,1,19,0,32,1,SCAZUT,1,1,1,SCAZUT
2,19,8,8,36,12,6,16,10,39,7,MEDIU,4,3,1,RIDICAT
5,19,0,3,6,0,0,9,5,18,1,SCAZUT,1,1,1,SCAZUT
4,15,2,2,14,2,2,15,0,38,3,SCAZUT,1,1,1,SCAZUT
1,10,1,3,17,1,0,9,1,15,6,SCAZUT,1,1,1,SCAZUT
6,20,0,3,22,0,0,13,4,38,6,SCAZUT,1,1,1,MEDIU
0,20,8,6,43,11,5,21,8,8,4,MEDIU,3,3,1,MEDIU
0,14,5,5,31,8,5,21,13,31,1,MEDIU,2,2,1,MEDIU
4,23,1,0,26,0,0,10,5,34,5,SCAZUT,1,1,1,SCAZUT
6,15,0,1,26,0,0,11,1,21,5,SCAZUT,1,1,1,SCAZUT
4,18,2,1,30,2,1,11,3,38,7,SCAZUT,1,1,1,MEDIU
0,17,8,8,40,6,4,23,7,0,8,MEDIU,4,2,1,MEDIU
3,16,8,5,48,11,9,9,12,34,3,MEDIU,3,3,2,RIDICAT
5,14,3,0,14,4,3,26,3,21,4,SCAZUT,1,1,1,SCAZUT
4,16,3,3,18,4,1,18,1,36,7,SCAZUT,1,1,1,MEDIU
0,19,3,4,54,4,1,12,6,23,8,MEDIU,2,2,1,SCAZUT
6,22,1,3,21,0,1,9,3,25,4,SCAZUT,1,1,1,SCAZUT
0,20,4,6,30,3,3,28,10,5,7,MEDIU,2,2,1,MEDIU
2,8,0,1,23,0,0,9,0,15,1,SCAZUT,1,1,1,SCAZUT
1,19,3,7,46,2,1,22,10,23,8,MEDIU,2,2,1,SCAZUT
5,19,0,1,17,0,0,21,0,2,3,SCAZUT,1,1,1,SCAZUT
6,22,3,2,26,3,1,28,2,37,3,SCAZUT,1,1,1,MEDIU
0,18,8,7,48,13,4,10,9,7,1,MEDIU,3,3,1,MEDIU
5,11,5,8,52,4,5,17,13,21,7,MEDIU,3,2,1,MEDIU
3,13,7,8,53,6,6,9,7,20,7,MEDIU,3,2,1,MEDIU
3,8,3,0,30,4,1,21,3,1,8,SCAZUT,1,1,1,SCAZUT
0,17,8,4,56,6,4,10,11,23,6,MEDIU,3,2,1,MEDIU
0,10,1,0,7,1,0,10,3,27,8,SCAZUT,1,1,1,MEDIU
6,11,3,0,16,3,1,12,4,11,5,SCAZUT,1,1,1,SCAZUT
2,10,4,7,50,4,2,30,9,24,5,MEDIU,2,2,1,MEDIU
5,19,0,2,27,0,0,22,3,7,2,SCAZUT,1,1,1,SCAZUT
6,20,2,3,23,2,1,11,1,35,4,SCAZUT,1,1,1,SCAZUT
1,18,5,8,65,5,5,19,12,29,1,MEDIU,3,2,1,MEDIU
6,13,3,3,30,2,1,8,5,6,3,SCAZUT,1,1,1,SCAZUT
1,8,3,3,12,2,3,30,1,38,8,SCAZUT,1,1,1,MEDIU
1,12,7,6,48,5,7,12,9,20,4,MEDIU,2,2,1,MEDIU
6,13,6,6,41,5,4,15,9,39,3,MEDIU,2,2,1,MEDIU
1,18,3,4,45,2,1,30,7,0,2,MEDIU,2,2,1,SCAZUT
3,14,4,7,47,3,4,23,9,4,3,MEDIU,2,2,1,SCAZUT
4,8,2,2,7,3,1,12,2,24,1,SCAZUT,1,1,1,SCAZUT
3,18,9,8,100,8,3,20,15,18,4,RIDICAT,5,3,2,MEDIU
1,12,6,8,39,7,4,14,7,13,2,MEDIU,3,2,1,SCAZUT
3,9,6,5,60,9,4,14,5,35,6,MEDIU,2,2,1,MEDIU
0,15,3,5,50,4,3,12,7,40,5,MEDIU,2,2,1,SCAZUT
0,9,2,0,9,2,1,21,3,30,6,SCAZUT,1,1,1,MEDIU
4,13,6,6,38,7,2,21,10,10,1,MEDIU,2,2,1,SCAZUT
6,9,3,1,30,4,2,20,4,16,7,SCAZUT,1,1,1,SCAZUT
5,10,3,2,15,3,2,11,4,33,4,SCAZUT,1,1,1,SCAZUT
4,23,0,2,24,0,0,27,5,20,6,SCAZUT,1,1,1,MEDIU
0,17,1,3,29,1,0,15,3,37,5,SCAZUT,1,1,1,SCAZUT
3,11,3,4,65,4,3,28,14,4,2,MEDIU,2,2,1,SCAZUT
2,17,4,5,31,5,2,22,5,27,3,MEDIU,2,2,1,MEDIU
1,14,6,5,41,6,5,24,7,31,2,MEDIU,2,2,1,MEDIU
6,12,1,3,21,1,0,18,5,34,5,SCAZUT,1,1,1,SCAZUT
0,20,3,0,28,4,1,28,1,23,7,SCAZUT,1,1,1,MEDIU
2,22,6,3,50,7,4,16,13,36,7,MEDIU,2,2,1,MEDIU
1,15,3,1,11,4,1,25,3,3,3,SCAZUT,1,1,1,SCAZUT
3,10,6,4,30,7,4,18,6,28,7,MEDIU,2,2,1,MEDIU
2,18,14,9,85,20,15,19,24,6,3,RIDICAT,5,4,3,MEDIU
2,23,5,3,30,5,3,24,5,26,3,MEDIU,2,2,1,MEDIU
2,9,0,3,17,0,0,13,2,16,5,SCAZUT,1,1,1,SCAZUT
2,10,5,3,39,4,3,25,8,27,1,MEDIU,2,2,1,MEDIU
4,15,3,0,28,3,3,21,0,12,1,SCAZUT,1,1,1,SCAZUT
4,17,1,1,21,1,0,30,5,21,1,SCAZUT,1,1,1,SCAZUT
4,15,2,0,11,2,0,21,2,40,2,SCAZUT,1,1,1,SCAZUT
6,23,3,1,13,5,2,11,2,13,6,SCAZUT,1,1,1,SCAZUT
3,16,2,2,6,1,2,20,3,31,5,SCAZUT,1,1,1,SCAZUT
4,8,3,1,23,4,3,26,2,40,1,SCAZUT,1,1,1,MEDIU
1,21,1,2,13,1,1,9,1,14,2,SCAZUT,1,1,1,SCAZUT
2,12,12,11,66,11,7,9,19,14,2,RIDICAT,5,4,2,MEDIU
4,22,3,2,22,3,2,11,3,19,2,SCAZUT,1,1,1,SCAZUT
4,21,8,7,40,6,6,12,8,38,6,MEDIU,3,2,1,RIDICAT
6,20,0,3,10,0,0,21,1,1,6,SCAZUT,1,1,1,SCAZUT
5,20,1,3,18,1,0,11,3,28,4,SCAZUT,1,1,1,SCAZUT
5,8,3,1,23,4,2,29,1,5,6,SCAZUT,1,1,1,SCAZUT
0,10,7,7,39,10,7,19,9,21,5,MEDIU,2,3,1,MEDIU
3,8,4,4,38,5,2,23,12,7,8,MEDIU,2,2,1,MEDIU
4,8,1,1,20,1,0,30,5,27,6,SCAZUT,1,1,1,MEDIU
6,16,0,2,30,0,0,30,3,16,2,SCAZUT,1,1,1,SCAZUT
5,22,3,2,15,4,1,25,1,34,1,SCAZUT,1,1,1,MEDIU
6,22,3,0,16,2,2,9,4,35,5,SCAZUT,1,1,1,SCAZUT
2,20,6,7,43,6,4,21,13,13,1,MEDIU,2,2,1,SCAZUT
6,12,3,3,7,3,2,11,1,11,2,SCAZUT,1,1,1,SCAZUT
5,8,0,0,9,0,0,28,4,24,2,SCAZUT,1,1,1,SCAZUT
4,12,3,0,17,4,3,27,3,2,2,SCAZUT,1,1,1,SCAZUT
0,22,1,3,29,1,0,25,1,38,4,SCAZUT,1,1,1,MEDIU
1,16,8,5,59,8,5,21,5,31,6,MEDIU,3,2,1,RIDICAT
3,21,4,5,52,3,3,15,12,6,3,MEDIU,2,2,1,SCAZUT
6,14,2,2,15,1,2,18,5,28,1,SCAZUT,1,1,1,SCAZUT
2,12,7,6,44,7,7,16,13,2,5,MEDIU,2,2,1,SCAZUT
2,14,3,5,34,4,3,28,9,6,3,MEDIU,2,2,1,SCAZUT
1,18,1,3,22,0,0,20,3,34,2,SCAZUT,1,1,1,SCAZUT
5,9,3,3,22,4,1,28,0,19,5,SCAZUT,1,1,1,SCAZUT
2,21,5,6,60,7,2,15,14,27,7,MEDIU,2,2,1,MEDIU
2,8,3,1,9,3,1,23,4,32,4,SCAZUT,1,1,1,SCAZUT
6,11,3,2,19,4,2,30,5,9,8,SCAZUT,1,1,1,SCAZUT
1,11,7,8,43,6,7,18,5,35,6,MEDIU,3,2,1,MEDIU
5,17,1,1,10,0,1,19,2,4,6,SCAZUT,1,1,1,SCAZUT
5,16,3,3,5,4,1,20,3,30,5,SCAZUT,1,1,1,SCAZUT
3,13,5,8,52,5,2,28,13,31,5,MEDIU,3,2,1,MEDIU
5,11,3,6,30,2,1,13,10,4,2,MEDIU,2,2,1,SCAZUT
3,10,3,4,49,4,2,9,9,37,5,MEDIU,2,2,1,SCAZUT
6,14,6,5,31,7,5,12,7,34,7,MEDIU,2,2,1,MEDIU
2,15,3,4,57,5,2,26,10,37,7,MEDIU,2,2,1,MEDIU
5,13,1,3,17,1,0,20,3,26,7,SCAZUT,1,1,1,MEDIU
3,10,1,2,28,1,0,9,3,8,3,SCAZUT,1,1,1,SCAZUT
1,15,0,0,11,0,0,15,5,26,8,SCAZUT,1,1,1,MEDIU
2,8,3,3,24,3,2,16,0,25,2,SCAZUT,1,1,1,SCAZUT
2,17,1,1,12,0,0,20,2,23,7,SCAZUT,1,1,1,SCAZUT
2,12,8,7,100,8,8,20,18,13,2,RIDICAT,4,3,3,MEDIU
4,19,7,8,51,9,3,13,10,31,8,MEDIU,3,2,1,MEDIU
3,16,2,0,5,3,2,25,1,20,1,SCAZUT,1,1,1,SCAZUT
1,18,3,8,43,4,3,16,9,35,7,MEDIU,3,2,1,MEDIU
3,12,7,7,44,5,5,15,14,14,2,MEDIU,2,2,1,SCAZUT
2,19,6,8,35,8,3,14,10,9,6,MEDIU,3,2,1,MEDIU
0,11,8,7,59,10,6,18,13,13,2,MEDIU,3,3,1,MEDIU
1,8,0,2,14,0,0,21,1,6,4,SCAZUT,1,1,1,SCAZUT
0,19,0,0,28,0,0,10,5,19,4,SCAZUT,1,1,1,SCAZUT
4,10,0,0,13,0,0,13,1,40,2,SCAZUT,1,1,1,SCAZUT
6,8,0,3,8,0,0,24,0,20,7,SCAZUT,1,1,1,SCAZUT
2,12,15,7,91,19,16,12,22,27,4,RIDICAT,4,4,3,RIDICAT
1,10,2,1,27,1,1,9,5,11,4,SCAZUT,1,1,1,SCAZUT
0,13,5,8,51,7,5,12,5,10,5,MEDIU,3,2,1,SCAZUT
5,11,2,1,5,2,0,18,3,4,5,SCAZUT,1,1,1,SCAZUT
2,12,3,6,57,2,2,12,8,8,3,MEDIU,2,2,1,SCAZUT
6,12,0,0,15,0,0,13,1,11,1,SCAZUT,1,1,1,SCAZUT
2,20,8,3,36,11,8,11,14,13,5,MEDIU,3,3,2,MEDIU
4,17,1,0,11,1,0,24,1,24,2,SCAZUT,1,1,1,SCAZUT
6,14,1,2,15,1,0,14,3,19,3,SCAZUT,1,1,1,SCAZUT
4,20,5,7,58,7,2,26,11,32,7,MEDIU,2,2,1,RIDICAT
3,14,10,12,68,15,11,15,23,27,8,RIDICAT,5,4,3,RIDICAT
5,23,2,2,10,2,1,20,4,5,6,SCAZUT,1,1,1,SCAZUT
5,13,6,5,51,9,3,20,14,10,6,MEDIU,2,2,1,MEDIU
6,15,3,3,14,3,3,19,0,14,4,SCAZUT,1,1,1,SCAZUT
3,19,5,6,47,5,3,15,11,21,4,MEDIU,2,2,1,MEDIU
4,21,2,1,9,1,2,20,2,31,3,SCAZUT,1,1,1,SCAZUT
2,11,15,7,75,18,13,21,22,12,4,RIDICAT,4,4,3,MEDIU
2,16,8,5,56,8,7,15,13,36,1,MEDIU,3,2,1,MEDIU
3,11,10,9,95,13,8,25,21,4,7,RIDICAT,5,4,3,RIDICAT
0,19,8,7,35,9,8,28,6,12,8,MEDIU,3,2,2,RIDICAT
0,8,0,3,30,0,0,23,1,10,1,SCAZUT,1,1,1,SCAZUT
0,16,6,7,31,9,4,16,13,36,4,MEDIU,2,2,1,MEDIU
0,12,5,6,42,7,5,22,14,25,3,MEDIU,2,2,1,MEDIU
2,16,8,7,40,12,5,20,11,13,4,MEDIU,3,3,1,MEDIU
4,11,4,8,49,3,4,16,5,32,2,MEDIU,3,2,1,MEDIU
5,11,3,3,27,3,1,21,2,28,1,SCAZUT,1,1,1,SCAZUT
3,15,5,4,37,4,3,13,5,22,1,MEDIU,2,2,1,SCAZUT
0,20,7,7,47,5,7,14,14,14,4,MEDIU,2,2,1,SCAZUT
2,16,6,8,56,8,3,29,12,17,2,MEDIU,3,2,1,MEDIU
2,9,0,0,7,0,0,10,3,16,2,SCAZUT,1,1,1,SCAZUT
0,20,2,0,29,1,1,13,0,2,3,SCAZUT,1,1,1,SCAZUT
4,21,3,6,64,4,1,27,5,38,1,MEDIU,2,2,1,MEDIU
1,17,0,1,13,0,0,17,4,35,5,SCAZUT,1,1,1,SCAZUT
1,9,2,1,7,1,1,29,3,6,8,SCAZUT,1,1,1,SCAZUT
6,11,3,0,7,4,1,30,2,5,8,SCAZUT,1,1,1,SCAZUT
0,14,8,3,49,13,5,22,5,0,3,MEDIU,3,3,1,MEDIU
4,10,0,0,9,0,0,18,4,8,8,SCAZUT,1,1,1,SCAZUT
5,10,3,3,21,3,1,21,2,12,2,SCAZUT,1,1,1,SCAZUT
1,10,3,2,24,4,2,26,0,18,3,SCAZUT,1,1,1,SCAZUT
1,12,5,5,33,7,2,18,6,13,6,MEDIU,2,2,1,MEDIU
0,21,8,4,54,9,4,19,6,21,3,MEDIU,3,2,1,MEDIU
2,13,12,7,65,16,7,10,14,29,5,RIDICAT,4,4,2,RIDICAT
4,19,6,7,48,7,6,15,13,3,1,MEDIU,2,2,1,SCAZUT
2,11,14,10,87,22,7,19,22,32,5,RIDICAT,5,4,2,RIDICAT
1,13,8,8,35,7,5,28,12,23,7,MEDIU,4,2,1,RIDICAT
2,8,3,0,20,4,1,28,0,17,2,SCAZUT,1,1,1,SCAZUT
6,15,3,3,10,2,2,22,2,6,1,SCAZUT,1,1,1,SCAZUT
0,21,7,7,33,11,7,11,9,31,3,MEDIU,2,3,1,MEDIU
4,12,3,3,10,3,1,19,1,10,3,SCAZUT,1,1,1,SCAZUT
1,12,4,4,65,4,3,23,7,20,3,MEDIU,2,2,1,SCAZUT
4,14,7,7,49,5,3,25,5,17,8,MEDIU,2,2,1,MEDIU
4,11,5,3,37,5,2,18,8,12,6,MEDIU,2,2,1,MEDIU
6,22,1,1,5,1,0,29,3,23,8,SCAZUT,1,1,1,MEDIU
4,9,1,0,9,0,0,17,4,6,5,SCAZUT,1,1,1,SCAZUT
6,18,2,0,24,3,1,24,2,6,5,SCAZUT,1,1,1,SCAZUT
2,23,6,5,38,4,2,24,13,35,4,MEDIU,2,2,1,MEDIU
0,20,5,6,65,7,2,25,5,37,2,MEDIU,2,2,1,MEDIU
5,12,1,3,13,1,0,26,1,0,6,SCAZUT,1,1,1,SCAZUT
6,18,2,3,30,2,1,8,2,34,5,SCAZUT,1,1,1,SCAZUT
1,8,3,0,27,3,1,27,2,34,7,SCAZUT,1,1,1,MEDIU
0,20,0,3,15,0,0,16,3,23,8,SCAZUT,1,1,1,SCAZUT
0,10,5,4,58,4,2,29,11,35,2,MEDIU,2,2,1,MEDIU
2,9,2,1,25,2,1,20,0,39,3,SCAZUT,1,1,1,SCAZUT
5,20,2,2,19,3,1,8,3,34,5,SCAZUT,1,1,1,SCAZUT
5,13,1,2,10,1,0,9,1,17,2,SCAZUT,1,1,1,SCAZUT
3,12,9,12,86,9,9,27,17,6,6,RIDICAT,5,3,3,RIDICAT
4,18,6,5,31,5,4,20,11,0,3,MEDIU,2,2,1,SCAZUT
2,13,15,7,80,14,13,27,24,21,5,RIDICAT,4,4,3,RIDICAT
2,13,3,5,64,3,1,16,7,1,3,MEDIU,2,2,1,SCAZUT
4,21,4,8,35,3,3,13,12,38,3,MEDIU,3,2,1,MEDIU
6,12,2,0,18,2,2,11,3,22,4,SCAZUT,1,1,1,SCAZUT
4,13,6,7,43,9,6,20,12,14,3,MEDIU,2,2,1,SCAZUT
6,19,1,0,12,0,0,25,4,22,1,SCAZUT,1,1,1,SCAZUT
1,12,6,3,33,7,5,14,6,23,4,MEDIU,2,2,1,MEDIU
3,23,0,0,6,0,0,28,5,21,7,SCAZUT,1,1,1,MEDIU
0,20,4,5,54,5,1,19,9,22,5,MEDIU,2,2,1,MEDIU
0,22,1,0,14,1,1,12,2,14,2,SCAZUT,1,1,1,SCAZUT
3,22,7,3,48,7,5,17,10,15,8,MEDIU,2,2,1,MEDIU
0,11,5,4,36,7,5,21,6,26,7,MEDIU,2,2,1,MEDIU
2,9,1,3,25,0,0,26,3,10,2,SCAZUT,1,1,1,SCAZUT
6,18,0,3,26,0,0,12,0,8,4,SCAZUT,1,1,1,SCAZUT
0,11,6,8,65,4,5,23,12,40,7,MEDIU,3,2,1,MEDIU
1,18,4,4,42,3,2,12,12,4,3,MEDIU,2,2,1,SCAZUT
3,17,6,4,61,5,6,27,6,19,4,MEDIU,2,2,1,MEDIU
0,9,1,3,15,1,0,30,1,9,4,SCAZUT,1,1,1,SCAZUT
5,10,1,2,18,1,0,20,2,24,4,SCAZUT,1,1,1,SCAZUT
1,23,0,3,26,0,0,21,4,21,2,SCAZUT,1,1,1,SCAZUT
2,14,3,3,36,4,1,20,9,22,3,MEDIU,2,2,1,SCAZUT
5,21,2,1,18,3,2,19,3,4,3,SCAZUT,1,1,1,SCAZUT
3,13,13,9,79,21,10,19,24,25,6,RIDICAT,5,4,3,RIDICAT
6,20,3,2,21,3,2,13,3,10,5,SCAZUT,1,1,1,SCAZUT
6,17,0,0,14,0,0,21,3,37,3,SCAZUT,1,1,1,SCAZUT
4,21,6,7,51,5,5,21,6,8,8,MEDIU,2,2,1,MEDIU
3,23,1,2,27,1,0,14,0,16,5,SCAZUT,1,1,1,SCAZUT
6,12,1,0,14,1,0,8,3,11,3,SCAZUT,1,1,1,SCAZUT
6,14,3,3,22,4,2,30,5,0,5,SCAZUT,1,1,1,SCAZUT
2,23,4,5,37,4,3,22,13,1,4,MEDIU,2,2,1,SCAZUT
1,12,5,6,65,7,2,28,7,9,1,MEDIU,2,2,1,MEDIU
4,16,0,3,20,0,0,20,3,12,7,SCAZUT,1,1,1,SCAZUT
5,15,3,1,5,2,1,12,0,1,1,SCAZUT,1,1,1,SCAZUT
5,17,1,3,13,0,1,14,4,27,8,SCAZUT,1,1,1,MEDIU
5,20,1,3,20,1,0,14,5,24,1,SCAZUT,1,1,1,SCAZUT
6,18,2,3,24,1,2,21,1,17,1,SCAZUT,1,1,1,SCAZUT
0,14,5,7,53,8,5,19,6,3,1,MEDIU,2,2,1,SCAZUT
0,11,5,6,37,5,5,30,12,3,1,MEDIU,2,2,1,MEDIU
1,9,2,0,6,1,1,19,2,25,7,SCAZUT,1,1,1,MEDIU
4,18,1,2,11,1,0,24,4,13,8,SCAZUT,1,1,1,SCAZUT
2,22,5,7,33,4,4,11,8,25,6,MEDIU,2,2,1,MEDIU
3,17,3,6,58,3,1,27,13,2,3,MEDIU,2,2,1,SCAZUT
3,11,11,10,71,9,7,20,18,27,7,RIDICAT,5,3,2,RIDICAT
0,10,6,6,52,8,4,29,14,12,3,MEDIU,2,2,1,MEDIU
3,10,3,8,50,3,3,14,5,23,4,MEDIU,3,2,1,SCAZUT
2,19,7,5,57,8,3,19,10,15,6,MEDIU,2,2,1,MEDIU
1,15,2,1,17,2,0,30,3,30,6,SCAZUT,1,1,1,MEDIU
4,9,2,2,18,2,1,14,3,0,4,SCAZUT,1,1,1,SCAZUT
0,12,4,4,59,4,2,26,7,35,4,MEDIU,2,2,1,MEDIU
2,18,8,5,33,8,8,19,7,19,7,MEDIU,3,2,2,RIDICAT
0,15,3,1,5,4,3,12,4,0,8,SCAZUT,1,1,1,SCAZUT
6,15,3,3,20,4,3,11,3,7,5,SCAZUT,1,1,1,SCAZUT
1,18,8,8,60,13,4,27,13,3,1,MEDIU,4,3,1,MEDIU
3,10,3,3,39,2,1,17,9,31,4,MEDIU,2,2,1,SCAZUT
5,9,3,3,20,4,3,30,0,27,2,SCAZUT,1,1,1,MEDIU
5,23,3,2,27,3,3,20,4,29,7,SCAZUT,1,1,1,MEDIU
2,9,7,4,42,10,2,27,9,23,3,MEDIU,2,3,1,MEDIU
1,17,3,2,11,4,3,13,3,8,2,SCAZUT,1,1,1,SCAZUT
4,10,1,0,19,1,0,29,0,15,7,SCAZUT,1,1,1,MEDIU
0,11,6,8,37,9,3,30,6,6,1,MEDIU,3,2,1,MEDIU
0,20,6,3,31,4,4,25,13,36,4,MEDIU,2,2,1,MEDIU
5,16,2,3,22,1,1,24,1,13,6,SCAZUT,1,1,1,SCAZUT
3,10,3,5,55,3,3,20,12,15,7,MEDIU,2,2,1,SCAZUT
5,20,1,1,5,0,1,23,1,8,7,SCAZUT,1,1,1,SCAZUT
3,19,7,4,49,8,4,26,11,10,8,MEDIU,2,2,1,MEDIU
5,12,0,0,30,0,0,29,0,9,1,SCAZUT,1,1,1,SCAZUT
4,20,0,2,26,0,0,10,5,37,1,SCAZUT,1,1,1,SCAZUT
4,18,4,4,61,4,3,9,6,12,4,MEDIU,2,2,1,SCAZUT
2,21,6,7,42,5,2,9,5,37,1,MEDIU,2,2,1,MEDIU
4,15,3,0,28,4,1,25,0,2,3,SCAZUT,1,1,1,SCAZUT
4,15,2,0,15,3,1,13,4,39,1,SCAZUT,1,1,1,SCAZUT
4,15,2,1,25,2,0,21,3,25,3,SCAZUT,1,1,1,SCAZUT
4,8,1,1,26,1,0,26,5,19,8,SCAZUT,1,1,1,MEDIU
5,16,0,2,27,0,0,10,1,2,6,SCAZUT,1,1,1,SCAZUT
5,14,0,3,20,0,0,17,1,8,2,SCAZUT,1,1,1,SCAZUT
4,11,4,8,57,4,4,19,14,1,2,MEDIU,3,2,1,SCAZUT
3,23,6,8,36,7,4,12,13,33,4,MEDIU,3,2,1,MEDIU
3,15,7,7,52,6,6,28,5,10,8,MEDIU,2,2,1,MEDIU
3,13,4,6,57,4,4,24,11,0,4,MEDIU,2,2,1,SCAZUT
3,20,6,5,40,7,5,29,7,34,1,MEDIU,2,2,1,MEDIU
3,17,5,7,64,4,3,23,6,30,8,MEDIU,2,2,1,MEDIU
1,21,7,6,54,5,7,25,9,23,1,MEDIU,2,2,1,MEDIU
2,8,2,0,29,1,2,20,3,21,8,SCAZUT,1,1,1,SCAZUT
4,14,1,2,17,1,0,22,2,5,2,SCAZUT,1,1,1,SCAZUT
6,17,0,0,25,0,0,27,2,11,5,SCAZUT,1,1,1,SCAZUT
2,13,15,9,94,20,13,12,12,37,4,RIDICAT,5,4,3,RIDICAT
0,11,8,4,51,6,6,28,5,2,8,MEDIU,3,2,1,MEDIU
2,13,6,8,52,10,3,14,7,26,4,MEDIU,3,3,1,MEDIU
6,11,3,1,6,4,2,14,0,1,3,SCAZUT,1,1,1,SCAZUT
6,16,3,3,9,4,2,19,2,15,8,SCAZUT,1,1,1,SCAZUT
6,17,2,3,30,1,1,16,5,19,7,SCAZUT,1,1,1,SCAZUT
5,19,3,2,6,3,3,14,5,23,5,SCAZUT,1,1,1,SCAZUT
2,19,5,5,34,5,3,25,9,34,7,MEDIU,2,2,1,RIDICAT
2,14,11,9,100,17,10,19,23,35,7,RIDICAT,5,4,3,RIDICAT
5,13,6,4,57,9,4,15,11,9,1,MEDIU,2,2,1,SCAZUT
6,22,2,3,5,3,1,13,4,26,4,SCAZUT,1,1,1,SCAZUT
5,16,1,3,24,1,0,19,5,1,5,SCAZUT,1,1,1,SCAZUT
2,9,0,1,22,0,0,8,2,3,8,SCAZUT,1,1,1,SCAZUT
1,16,1,0,27,1,1,23,3,9,6,SCAZUT,1,1,1,SCAZUT
2,19,4,7,31,4,2,19,6,7,6,MEDIU,2,2,1,SCAZUT
0,12,5,5,31,8,2,14,7,21,4,MEDIU,2,2,1,MEDIU
0,12,7,5,44,10,6,18,8,12,2,MEDIU,2,3,1,MEDIU
6,11,1,1,26,1,0,13,2,25,6,SCAZUT,1,1,1,MEDIU
1,22,1,3,26,1,1,19,3,7,1,SCAZUT,1,1,1,SCAZUT
4,19,4,7,42,5,2,17,13,21,2,MEDIU,2,2,1,MEDIU
